Epoch,Train Loss,Trian Time,Valid Loss,Valid Time,Eval Metrics,Test Loss,Test Metrics,Test Time,Time,Test Result Dir
11,98.18946474790573,0:00:05,12.630496799945831,0:00:00,"{'f1': 0.2837162837162837, 'precision': 0.2973821989528796, 'accuracy': 0.6737943585077343, 'roc_auc_score': 0.5354464389860493}",28.351742148399353,"{'f1': 0.3019419503027772, 'precision': 0.30674586338565973, 'accuracy': 0.6740762406161646, 'roc_auc_score': 0.5442341464183622}",0:00:01,20211230_1734,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
12,97.65795356035233,0:00:05,12.541593074798584,0:00:00,"{'f1': 0.3016264169541646, 'precision': 0.31160896130346233, 'accuracy': 0.6776615104640582, 'roc_auc_score': 0.5452061557099969}",27.99768453836441,"{'f1': 0.3179190751445087, 'precision': 0.31923714759535654, 'accuracy': 0.6778785219849859, 'roc_auc_score': 0.5533857932571045}",0:00:01,20211230_1734,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
13,97.57665407657623,0:00:05,12.390771448612213,0:00:00,"{'f1': 0.285570638511815, 'precision': 0.30148619957537154, 'accuracy': 0.6767515923566879, 'roc_auc_score': 0.5373873168600416}",28.008323073387146,"{'f1': 0.30905636478784043, 'precision': 0.3175704989154013, 'accuracy': 0.6809008482012284, 'roc_auc_score': 0.5499822389440054}",0:00:01,20211230_1734,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
14,96.64011830091476,0:00:05,12.44777512550354,0:00:00,"{'f1': 0.2900763358778626, 'precision': 0.3104575163398693, 'accuracy': 0.6826660600545951, 'roc_auc_score': 0.5415973292288423}",27.84469836950302,"{'f1': 0.3056861906797776, 'precision': 0.31834372217275153, 'accuracy': 0.6833382080530369, 'roc_auc_score': 0.5491708792248192}",0:00:01,20211230_1735,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
15,96.23962044715881,0:00:05,12.407370269298553,0:00:00,"{'f1': 0.3119083208769307, 'precision': 0.3260416666666667, 'accuracy': 0.6858507734303912, 'roc_auc_score': 0.5528786907836891}",27.72977203130722,"{'f1': 0.3263757115749526, 'precision': 0.33491994807442665, 'accuracy': 0.688505410938871, 'roc_auc_score': 0.5609174268538759}",0:00:01,20211230_1735,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
16,95.63610297441483,0:00:05,12.26727420091629,0:00:00,"{'f1': 0.3095477386934673, 'precision': 0.3266171792152704, 'accuracy': 0.6874431301182894, 'roc_auc_score': 0.5522824957656036}",27.28663659095764,"{'f1': 0.3262441514249256, 'precision': 0.3378854625550661, 'accuracy': 0.6911377595788242, 'roc_auc_score': 0.5616508060786951}",0:00:01,20211230_1735,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
17,95.34388154745102,0:00:05,12.126663208007812,0:00:00,"{'f1': 0.3018292682926829, 'precision': 0.32247557003257327, 'accuracy': 0.6874431301182894, 'roc_auc_score': 0.5486716729366249}",27.553560316562653,"{'f1': 0.3175355450236967, 'precision': 0.3334841628959276, 'accuracy': 0.6911377595788242, 'roc_auc_score': 0.5573999758281486}",0:00:01,20211230_1735,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
18,94.35456305742264,0:00:05,11.933144867420197,0:00:00,"{'f1': 0.3174284279256655, 'precision': 0.3347457627118644, 'accuracy': 0.6908553230209281, 'roc_auc_score': 0.5571480232021248}",27.13303232192993,"{'f1': 0.33447098976109213, 'precision': 0.3475177304964539, 'accuracy': 0.6958174904942965, 'roc_auc_score': 0.5671267025390954}",0:00:01,20211230_1735,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
19,93.6365876197815,0:00:05,12.138911187648773,0:00:00,"{'f1': 0.3086356668369954, 'precision': 0.33186813186813185, 'accuracy': 0.6922202001819836, 'roc_auc_score': 0.5534482202986936}",27.09289437532425,"{'f1': 0.32957990472065835, 'precision': 0.348124428179323, 'accuracy': 0.6981573559520328, 'roc_auc_score': 0.5654012790062216}",0:00:01,20211230_1735,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
20,93.8429611325264,0:00:05,11.93159943819046,0:00:00,"{'f1': 0.2998965873836608, 'precision': 0.3269447576099211, 'accuracy': 0.6919927206551411, 'roc_auc_score': 0.549359842550899}",26.827060222625732,"{'f1': 0.3217028746982664, 'precision': 0.34494117647058825, 'accuracy': 0.6986448279223945, 'roc_auc_score': 0.5617533262569362}",0:00:01,20211230_1735,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
21,93.19169908761978,0:00:05,11.978460669517517,0:00:00,"{'f1': 0.29864724245577523, 'precision': 0.328, 'accuracy': 0.6933575978161965, 'roc_auc_score': 0.5492708624764466}",26.904666543006897,"{'f1': 0.3204957945993803, 'precision': 0.34707574304889743, 'accuracy': 0.7006922101979136, 'roc_auc_score': 0.5618199302169161}",0:00:01,20211230_1735,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
22,92.78711199760437,0:00:05,11.817375600337982,0:00:00,"{'f1': 0.3045054375970999, 'precision': 0.332579185520362, 'accuracy': 0.6944949954504095, 'roc_auc_score': 0.5523151503121575}",26.60122239589691,"{'f1': 0.3263598326359833, 'precision': 0.35135135135135137, 'accuracy': 0.7017646485327094, 'roc_auc_score': 0.5649316094249202}",0:00:01,20211230_1735,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
23,92.37013447284698,0:00:05,11.640756607055664,0:00:00,"{'f1': 0.29931972789115646, 'precision': 0.33101851851851855, 'accuracy': 0.6954049135577798, 'roc_auc_score': 0.5502862905376251}",26.664182007312775,"{'f1': 0.31935771632471005, 'precision': 0.3489278752436647, 'accuracy': 0.7024471092912158, 'roc_auc_score': 0.561836535227846}",0:00:01,20211230_1735,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
24,91.80578345060349,0:00:05,11.554745018482208,0:00:00,"{'f1': 0.30073606729758146, 'precision': 0.3345029239766082, 'accuracy': 0.697452229299363, 'roc_auc_score': 0.5516299752196197}",26.244432985782623,"{'f1': 0.32312849162011176, 'precision': 0.35389133627019087, 'accuracy': 0.7046894803548795, 'roc_auc_score': 0.5642980441819405}",0:00:01,20211230_1735,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
25,91.53379142284393,0:00:05,11.606065690517426,0:00:00,"{'f1': 0.29421136484333515, 'precision': 0.33133971291866027, 'accuracy': 0.6976797088262057, 'roc_auc_score': 0.5488249639302728}",26.335476458072662,"{'f1': 0.31828442437923254, 'precision': 0.35285285285285284, 'accuracy': 0.7055669299015307, 'roc_auc_score': 0.562322625903817}",0:00:01,20211230_1736,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
26,91.01229971647263,0:00:05,11.520060539245605,0:00:00,"{'f1': 0.30996309963099633, 'precision': 0.3458823529411765, 'accuracy': 0.7022292993630573, 'roc_auc_score': 0.5573912924441371}",25.92286628484726,"{'f1': 0.33132932531730125, 'precision': 0.36134045653229724, 'accuracy': 0.7072243346007605, 'roc_auc_score': 0.5689349672103582}",0:00:01,20211230_1736,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
27,90.91819453239441,0:00:05,11.475171267986298,0:00:00,"{'f1': 0.30613333333333337, 'precision': 0.3466183574879227, 'accuracy': 0.704049135577798, 'roc_auc_score': 0.5562878824824186}",25.77367788553238,"{'f1': 0.3270270270270271, 'precision': 0.3615537848605578, 'accuracy': 0.7086867505118456, 'roc_auc_score': 0.5673429355137044}",0:00:01,20211230_1736,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
28,90.14104872941971,0:00:05,11.49937790632248,0:00:00,"{'f1': 0.29673913043478256, 'precision': 0.3442622950819672, 'accuracy': 0.7056414922656961, 'roc_auc_score': 0.5527373778769867}",25.934479355812073,"{'f1': 0.32104419509961074, 'precision': 0.36227390180878555, 'accuracy': 0.7109291215755094, 'roc_auc_score': 0.5652702255338826}",0:00:01,20211230_1736,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
29,90.04531806707382,0:00:05,11.357492625713348,0:00:00,"{'f1': 0.2908891328210757, 'precision': 0.3419354838709677, 'accuracy': 0.7060964513193813, 'roc_auc_score': 0.5504099215064554}",25.680993914604187,"{'f1': 0.3143318716824371, 'precision': 0.3582325092056812, 'accuracy': 0.7103441552110754, 'roc_auc_score': 0.5620529521187153}",0:00:01,20211230_1736,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
30,89.14877444505692,0:00:05,11.361537754535675,0:00:00,"{'f1': 0.29262926292629265, 'precision': 0.3450064850843061, 'accuracy': 0.7074613284804367, 'roc_auc_score': 0.5516339679152682}",25.626109898090363,"{'f1': 0.31795108444854636, 'precision': 0.36225026288117773, 'accuracy': 0.7118065711221605, 'roc_auc_score': 0.5641449733058685}",0:00:01,20211230_1736,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
31,88.9415317773819,0:00:05,11.368814289569855,0:00:00,"{'f1': 0.306941431670282, 'precision': 0.35508155583437895, 'accuracy': 0.7092811646951774, 'roc_auc_score': 0.5584087168531399}",25.215156763792038,"{'f1': 0.32943871706758304, 'precision': 0.371960682876358, 'accuracy': 0.7146339085502583, 'roc_auc_score': 0.570248838700185}",0:00:01,20211230_1736,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
32,88.87718933820724,0:00:05,11.197621405124664,0:00:00,"{'f1': 0.29392265193370165, 'precision': 0.3486238532110092, 'accuracy': 0.7092811646951774, 'roc_auc_score': 0.5528283542992634}",25.391380488872528,"{'f1': 0.31743076565045375, 'precision': 0.3656836461126005, 'accuracy': 0.7140489421858243, 'roc_auc_score': 0.5646227614763747}",0:00:01,20211230_1736,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
33,88.67322033643723,0:00:05,11.21422016620636,0:00:00,"{'f1': 0.2869855394883204, 'precision': 0.34354194407456723, 'accuracy': 0.7083712465878071, 'roc_auc_score': 0.5496051081407357}",25.26881033182144,"{'f1': 0.31267605633802814, 'precision': 0.36433260393873085, 'accuracy': 0.7145364141561861, 'roc_auc_score': 0.562675140827308}",0:00:01,20211230_1736,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
34,88.28268295526505,0:00:05,11.17789489030838,0:00:00,"{'f1': 0.2866741321388578, 'precision': 0.34641407307171856, 'accuracy': 0.7101910828025477, 'roc_auc_score': 0.5501429812830985}",25.300988137722015,"{'f1': 0.3116454502593117, 'precision': 0.3651933701657459, 'accuracy': 0.7153163693087647, 'roc_auc_score': 0.5624778512275097}",0:00:01,20211230_1736,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
35,87.76256918907166,0:00:05,11.118507385253906,0:00:00,"{'f1': 0.2997787610619469, 'precision': 0.35611038107752957, 'accuracy': 0.7120109190172884, 'roc_auc_score': 0.5562612169793375}",24.900527149438858,"{'f1': 0.326198231735691, 'precision': 0.37566988210075025, 'accuracy': 0.717656234766501, 'roc_auc_score': 0.5696791712207836}",0:00:01,20211230_1737,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
36,87.41361647844315,0:00:05,11.213932275772095,0:00:00,"{'f1': 0.2991071428571429, 'precision': 0.3597315436241611, 'accuracy': 0.7142857142857143, 'roc_auc_score': 0.5567694300968827}",25.045390903949738,"{'f1': 0.32549388523047973, 'precision': 0.3802197802197802, 'accuracy': 0.7203860778005264, 'roc_auc_score': 0.5701930595258113}",0:00:01,20211230_1737,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
37,87.30436599254608,0:00:05,10.992326885461807,0:00:00,"{'f1': 0.29471316085489313, 'precision': 0.35841313269493846, 'accuracy': 0.7147406733393995, 'roc_auc_score': 0.5550984869679839}",24.713574171066284,"{'f1': 0.3236475313016773, 'precision': 0.38034425319267073, 'accuracy': 0.7208735497708881, 'roc_auc_score': 0.5695206879519085}",0:00:01,20211230_1737,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
38,86.91302824020386,0:00:05,10.978896796703339,0:00:00,"{'f1': 0.29642248722316866, 'precision': 0.36554621848739494, 'accuracy': 0.7181528662420382, 'roc_auc_score': 0.5570097048171587}",24.957309901714325,"{'f1': 0.32526115859449195, 'precision': 0.3848314606741573, 'accuracy': 0.7229209320464073, 'roc_auc_score': 0.5708625409870522}",0:00:01,20211230_1737,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
39,86.58977746963501,0:00:05,11.039885640144348,0:00:00,"{'f1': 0.2885057471264368, 'precision': 0.3621933621933622, 'accuracy': 0.7183803457688808, 'roc_auc_score': 0.5538764369069956}",24.456793934106827,"{'f1': 0.31869450443964475, 'precision': 0.38270893371757925, 'accuracy': 0.7232134152286244, 'roc_auc_score': 0.5680786531024046}",0:00:01,20211230_1737,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
40,86.62043327093124,0:00:05,10.97155487537384,0:00:00,"{'f1': 0.2908045977011494, 'precision': 0.36507936507936506, 'accuracy': 0.7192902638762512, 'roc_auc_score': 0.5551301433406257}",24.582433342933655,"{'f1': 0.3221637146960268, 'precision': 0.3854524627720504, 'accuracy': 0.7238958759871308, 'roc_auc_score': 0.5698011865226165}",0:00:01,20211230_1737,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
41,86.1121786236763,0:00:05,10.914585769176483,0:00:00,"{'f1': 0.29116117850953205, 'precision': 0.3684210526315789, 'accuracy': 0.7208826205641492, 'roc_auc_score': 0.5558469748058052}",24.71861243247986,"{'f1': 0.3201542912246866, 'precision': 0.38694638694638694, 'accuracy': 0.7250658087159988, 'roc_auc_score': 0.5692927106103918}",0:00:01,20211230_1737,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
42,86.11859321594238,0:00:05,10.958701729774475,0:00:00,"{'f1': 0.28471001757469244, 'precision': 0.36818181818181817, 'accuracy': 0.7222474977252047, 'roc_auc_score': 0.5537884550064553}",24.45724231004715,"{'f1': 0.3130012150668286, 'precision': 0.38265002970885326, 'accuracy': 0.7243833479574925, 'roc_auc_score': 0.5660115394316462}",0:00:01,20211230_1737,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
43,85.63614803552628,0:00:05,10.690422803163528,0:00:00,"{'f1': 0.2966396292004635, 'precision': 0.37702503681885124, 'accuracy': 0.7238398544131028, 'roc_auc_score': 0.5591008791630626}",24.347232460975647,"{'f1': 0.3216783216783217, 'precision': 0.3889212827988338, 'accuracy': 0.7257482694745052, 'roc_auc_score': 0.5701650779804943}",0:00:01,20211230_1737,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
44,85.5420835018158,0:00:05,10.796466171741486,0:00:00,"{'f1': 0.2822014051522248, 'precision': 0.36459909228441756, 'accuracy': 0.7211101000909919, 'roc_auc_score': 0.5523854502748258}",24.212850868701935,"{'f1': 0.3154313487241798, 'precision': 0.38562091503267976, 'accuracy': 0.7253582918982159, 'roc_auc_score': 0.5673589887758534}",0:00:01,20211230_1737,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
45,85.18794167041779,0:00:05,10.81083059310913,0:00:00,"{'f1': 0.3001158748551564, 'precision': 0.38144329896907214, 'accuracy': 0.7252047315741583, 'roc_auc_score': 0.5609814388135077}",23.924600183963776,"{'f1': 0.3277027027027027, 'precision': 0.3966121495327103, 'accuracy': 0.7283806181144584, 'roc_auc_score': 0.5735906496973263}",0:00:01,20211230_1737,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
46,84.45117908716202,0:00:05,10.633210748434067,0:00:00,"{'f1': 0.29836829836829837, 'precision': 0.38266068759342303, 'accuracy': 0.7261146496815286, 'roc_auc_score': 0.5605938621430566}",24.209154427051544,"{'f1': 0.3265503875968992, 'precision': 0.39740566037735847, 'accuracy': 0.7289655844788925, 'roc_auc_score': 0.5732655645703717}",0:00:01,20211230_1738,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
47,84.64419507980347,0:00:05,10.724318504333496,0:00:00,"{'f1': 0.29807130333138515, 'precision': 0.38403614457831325, 'accuracy': 0.7267970882620565, 'roc_auc_score': 0.5607135004162386}",23.92194002866745,"{'f1': 0.3266197524872604, 'precision': 0.3984606275902901, 'accuracy': 0.7294530564492542, 'roc_auc_score': 0.5734433590465782}",0:00:01,20211230_1738,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
48,84.4385911822319,0:00:05,10.79142040014267,0:00:00,"{'f1': 0.2841918294849023, 'precision': 0.37383177570093457, 'accuracy': 0.7249772520473158, 'roc_auc_score': 0.5545952647199994}",23.85919350385666,"{'f1': 0.31878371750858264, 'precision': 0.39489671931956255, 'accuracy': 0.7291605732670371, 'roc_auc_score': 0.569992695897091}",0:00:01,20211230_1738,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
49,84.03781712055206,0:00:05,10.564368546009064,0:00:00,"{'f1': 0.30005837711617045, 'precision': 0.3858858858858859, 'accuracy': 0.7272520473157416, 'roc_auc_score': 0.5616686102538699}",23.821879267692566,"{'f1': 0.32854009261515965, 'precision': 0.40335128665469777, 'accuracy': 0.731402944330701, 'roc_auc_score': 0.5748630086598284}",0:00:01,20211230_1738,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
50,83.87967312335968,0:00:05,10.59949392080307,0:00:00,"{'f1': 0.30040911747516075, 'precision': 0.3870481927710843, 'accuracy': 0.7277070063694268, 'roc_auc_score': 0.5619672068498687}",23.6925508081913,"{'f1': 0.33309020179917337, 'precision': 0.40749553837001784, 'accuracy': 0.7325728770595691, 'roc_auc_score': 0.5771884195813015}",0:00:01,20211230_1738,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
51,83.67157429456711,0:00:05,10.501519858837128,0:00:00,"{'f1': 0.3049853372434017, 'precision': 0.3951367781155015, 'accuracy': 0.7304367606915377, 'roc_auc_score': 0.5647435562883103}",23.597181916236877,"{'f1': 0.3364303178484108, 'precision': 0.4149577804583836, 'accuracy': 0.735400214487667, 'roc_auc_score': 0.5794665377501261}",0:00:01,20211230_1738,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
52,83.09215712547302,0:00:05,10.55109429359436,0:00:00,"{'f1': 0.2776101388050694, 'precision': 0.3770491803278688, 'accuracy': 0.7277070063694268, 'roc_auc_score': 0.5531042780878297}",23.5799360871315,"{'f1': 0.3133917396745933, 'precision': 0.40051183621241204, 'accuracy': 0.7325728770595691, 'roc_auc_score': 0.5688284534218934}",0:00:01,20211230_1738,/Users/barryzhou/Desktop/Barry2022/codes/ltr/ltr_sota/examples/adult_widedeep/results/Model_LR2e-05_Batch256_LossBCEWithLogitsLoss
